"","steps","date","interval","day"
"3203",7,2012-10-12,250,"Weekday"
"3204",0,2012-10-12,255,"Weekday"
"3205",0,2012-10-12,300,"Weekday"
"3206",0,2012-10-12,305,"Weekday"
"3207",0,2012-10-12,310,"Weekday"
"3208",0,2012-10-12,315,"Weekday"
"3209",0,2012-10-12,320,"Weekday"
"3210",0,2012-10-12,325,"Weekday"
"3211",0,2012-10-12,330,"Weekday"
"3212",0,2012-10-12,335,"Weekday"
"3213",0,2012-10-12,340,"Weekday"
"3214",0,2012-10-12,345,"Weekday"
"3215",0,2012-10-12,350,"Weekday"
"3216",0,2012-10-12,355,"Weekday"
"3217",0,2012-10-12,400,"Weekday"
"3218",0,2012-10-12,405,"Weekday"
"3219",0,2012-10-12,410,"Weekday"
"3220",0,2012-10-12,415,"Weekday"
"3221",0,2012-10-12,420,"Weekday"
"3222",0,2012-10-12,425,"Weekday"
"3223",48,2012-10-12,430,"Weekday"
"3224",0,2012-10-12,435,"Weekday"
"3225",0,2012-10-12,440,"Weekday"
"3226",0,2012-10-12,445,"Weekday"
"3227",0,2012-10-12,450,"Weekday"
"3228",0,2012-10-12,455,"Weekday"
"3229",0,2012-10-12,500,"Weekday"
"3230",0,2012-10-12,505,"Weekday"
"3231",0,2012-10-12,510,"Weekday"
"3232",0,2012-10-12,515,"Weekday"
"3233",0,2012-10-12,520,"Weekday"
"3234",0,2012-10-12,525,"Weekday"
"3235",0,2012-10-12,530,"Weekday"
"3236",0,2012-10-12,535,"Weekday"
"3237",30,2012-10-12,540,"Weekday"
"3238",92,2012-10-12,545,"Weekday"
"3239",0,2012-10-12,550,"Weekday"
"3240",11,2012-10-12,555,"Weekday"
"3241",0,2012-10-12,600,"Weekday"
"3242",10,2012-10-12,605,"Weekday"
"3243",19,2012-10-12,610,"Weekday"
"3244",111,2012-10-12,615,"Weekday"
"3245",38,2012-10-12,620,"Weekday"
"3246",16,2012-10-12,625,"Weekday"
"3247",29,2012-10-12,630,"Weekday"
"3248",9,2012-10-12,635,"Weekday"
"3249",45,2012-10-12,640,"Weekday"
"3250",35,2012-10-12,645,"Weekday"
"3251",53,2012-10-12,650,"Weekday"
"3252",43,2012-10-12,655,"Weekday"
"3253",8,2012-10-12,700,"Weekday"
"3254",40,2012-10-12,705,"Weekday"
"3255",0,2012-10-12,710,"Weekday"
"3256",32,2012-10-12,715,"Weekday"
"3257",57,2012-10-12,720,"Weekday"
"3258",35,2012-10-12,725,"Weekday"
"3259",117,2012-10-12,730,"Weekday"
"3260",117,2012-10-12,735,"Weekday"
"3261",25,2012-10-12,740,"Weekday"
"3262",95,2012-10-12,745,"Weekday"
"3263",29,2012-10-12,750,"Weekday"
"3264",141,2012-10-12,755,"Weekday"
"3265",51,2012-10-12,800,"Weekday"
"3266",123,2012-10-12,805,"Weekday"
"3267",440,2012-10-12,810,"Weekday"
"3268",687,2012-10-12,815,"Weekday"
"3269",614,2012-10-12,820,"Weekday"
"3270",474,2012-10-12,825,"Weekday"
"3271",750,2012-10-12,830,"Weekday"
"3272",742,2012-10-12,835,"Weekday"
"3273",770,2012-10-12,840,"Weekday"
"3274",735,2012-10-12,845,"Weekday"
"3275",746,2012-10-12,850,"Weekday"
"3276",748,2012-10-12,855,"Weekday"
"3277",802,2012-10-12,900,"Weekday"
"3278",280,2012-10-12,905,"Weekday"
"3279",31,2012-10-12,910,"Weekday"
"3280",0,2012-10-12,915,"Weekday"
"3281",0,2012-10-12,920,"Weekday"
"3282",0,2012-10-12,925,"Weekday"
"3283",0,2012-10-12,930,"Weekday"
"3284",0,2012-10-12,935,"Weekday"
"3285",0,2012-10-12,940,"Weekday"
"3286",7,2012-10-12,945,"Weekday"
"3287",92,2012-10-12,950,"Weekday"
"3288",0,2012-10-12,955,"Weekday"
"3289",0,2012-10-12,1000,"Weekday"
"3290",0,2012-10-12,1005,"Weekday"
"3291",0,2012-10-12,1010,"Weekday"
"3292",0,2012-10-12,1015,"Weekday"
"3293",46,2012-10-12,1020,"Weekday"
"3294",7,2012-10-12,1025,"Weekday"
"3295",0,2012-10-12,1030,"Weekday"
"3296",328,2012-10-12,1035,"Weekday"
"3297",156,2012-10-12,1040,"Weekday"
"3298",0,2012-10-12,1045,"Weekday"
"3299",0,2012-10-12,1050,"Weekday"
"3300",0,2012-10-12,1055,"Weekday"
"3301",129,2012-10-12,1100,"Weekday"
"3302",339,2012-10-12,1105,"Weekday"
"3303",150,2012-10-12,1110,"Weekday"
"3304",0,2012-10-12,1115,"Weekday"
"3305",0,2012-10-12,1120,"Weekday"
"3306",0,2012-10-12,1125,"Weekday"
"3307",70,2012-10-12,1130,"Weekday"
"3308",0,2012-10-12,1135,"Weekday"
"3309",9,2012-10-12,1140,"Weekday"
"3310",0,2012-10-12,1145,"Weekday"
"3311",0,2012-10-12,1150,"Weekday"
"3312",0,2012-10-12,1155,"Weekday"
"3313",70,2012-10-12,1200,"Weekday"
"3314",0,2012-10-12,1205,"Weekday"
"3315",0,2012-10-12,1210,"Weekday"
"3316",0,2012-10-12,1215,"Weekday"
"3317",0,2012-10-12,1220,"Weekday"
"3318",0,2012-10-12,1225,"Weekday"
"3319",0,2012-10-12,1230,"Weekday"
"3320",0,2012-10-12,1235,"Weekday"
"3321",18,2012-10-12,1240,"Weekday"
"3322",91,2012-10-12,1245,"Weekday"
"3323",0,2012-10-12,1250,"Weekday"
"3324",0,2012-10-12,1255,"Weekday"
"3325",0,2012-10-12,1300,"Weekday"
"3326",75,2012-10-12,1305,"Weekday"
"3327",0,2012-10-12,1310,"Weekday"
"3328",0,2012-10-12,1315,"Weekday"
"3329",0,2012-10-12,1320,"Weekday"
"3330",0,2012-10-12,1325,"Weekday"
"3331",99,2012-10-12,1330,"Weekday"
"3332",0,2012-10-12,1335,"Weekday"
"3333",0,2012-10-12,1340,"Weekday"
"3334",0,2012-10-12,1345,"Weekday"
"3335",0,2012-10-12,1350,"Weekday"
"3336",96,2012-10-12,1355,"Weekday"
"3337",16,2012-10-12,1400,"Weekday"
"3338",20,2012-10-12,1405,"Weekday"
"3339",144,2012-10-12,1410,"Weekday"
"3340",321,2012-10-12,1415,"Weekday"
"3341",267,2012-10-12,1420,"Weekday"
"3342",0,2012-10-12,1425,"Weekday"
"3343",0,2012-10-12,1430,"Weekday"
"3344",0,2012-10-12,1435,"Weekday"
"3345",0,2012-10-12,1440,"Weekday"
"3346",0,2012-10-12,1445,"Weekday"
"3347",9,2012-10-12,1450,"Weekday"
"3348",0,2012-10-12,1455,"Weekday"
"3349",0,2012-10-12,1500,"Weekday"
"3350",24,2012-10-12,1505,"Weekday"
"3351",78,2012-10-12,1510,"Weekday"
"3352",0,2012-10-12,1515,"Weekday"
"3353",26,2012-10-12,1520,"Weekday"
"3354",35,2012-10-12,1525,"Weekday"
"3355",0,2012-10-12,1530,"Weekday"
"3356",0,2012-10-12,1535,"Weekday"
"3357",0,2012-10-12,1540,"Weekday"
"3358",365,2012-10-12,1545,"Weekday"
"3359",90,2012-10-12,1550,"Weekday"
"3360",432,2012-10-12,1555,"Weekday"
"3361",275,2012-10-12,1600,"Weekday"
"3362",34,2012-10-12,1605,"Weekday"
"3363",0,2012-10-12,1610,"Weekday"
"3364",92,2012-10-12,1615,"Weekday"
"3365",15,2012-10-12,1620,"Weekday"
"3366",0,2012-10-12,1625,"Weekday"
"3367",0,2012-10-12,1630,"Weekday"
"3368",0,2012-10-12,1635,"Weekday"
"3369",0,2012-10-12,1640,"Weekday"
"3370",20,2012-10-12,1645,"Weekday"
"3371",10,2012-10-12,1650,"Weekday"
"3372",9,2012-10-12,1655,"Weekday"
"3373",0,2012-10-12,1700,"Weekday"
"3374",0,2012-10-12,1705,"Weekday"
"3375",32,2012-10-12,1710,"Weekday"
"3376",24,2012-10-12,1715,"Weekday"
"3377",0,2012-10-12,1720,"Weekday"
"3378",0,2012-10-12,1725,"Weekday"
"3379",38,2012-10-12,1730,"Weekday"
"3380",40,2012-10-12,1735,"Weekday"
"3381",19,2012-10-12,1740,"Weekday"
"3382",71,2012-10-12,1745,"Weekday"
"3383",2,2012-10-12,1750,"Weekday"
"3384",21,2012-10-12,1755,"Weekday"
"3385",0,2012-10-12,1800,"Weekday"
"3386",433,2012-10-12,1805,"Weekday"
"3387",463,2012-10-12,1810,"Weekday"
"3388",511,2012-10-12,1815,"Weekday"
"3389",298,2012-10-12,1820,"Weekday"
"3390",500,2012-10-12,1825,"Weekday"
"3391",473,2012-10-12,1830,"Weekday"
"3392",506,2012-10-12,1835,"Weekday"
"3393",24,2012-10-12,1840,"Weekday"
"3394",35,2012-10-12,1845,"Weekday"
"3395",41,2012-10-12,1850,"Weekday"
"3396",46,2012-10-12,1855,"Weekday"
"3397",0,2012-10-12,1900,"Weekday"
"3398",0,2012-10-12,1905,"Weekday"
"3399",0,2012-10-12,1910,"Weekday"
"3400",16,2012-10-12,1915,"Weekday"
"3401",23,2012-10-12,1920,"Weekday"
"3402",0,2012-10-12,1925,"Weekday"
"3403",0,2012-10-12,1930,"Weekday"
"3404",0,2012-10-12,1935,"Weekday"
"3405",18,2012-10-12,1940,"Weekday"
"3406",54,2012-10-12,1945,"Weekday"
"3407",36,2012-10-12,1950,"Weekday"
"3408",0,2012-10-12,1955,"Weekday"
"3409",0,2012-10-12,2000,"Weekday"
"3410",0,2012-10-12,2005,"Weekday"
"3411",0,2012-10-12,2010,"Weekday"
"3412",0,2012-10-12,2015,"Weekday"
"3413",0,2012-10-12,2020,"Weekday"
"3414",0,2012-10-12,2025,"Weekday"
"3415",0,2012-10-12,2030,"Weekday"
"3416",0,2012-10-12,2035,"Weekday"
"3417",0,2012-10-12,2040,"Weekday"
"3418",18,2012-10-12,2045,"Weekday"
"3419",30,2012-10-12,2050,"Weekday"
"3420",23,2012-10-12,2055,"Weekday"
"3421",70,2012-10-12,2100,"Weekday"
"3422",113,2012-10-12,2105,"Weekday"
"3423",0,2012-10-12,2110,"Weekday"
"3424",0,2012-10-12,2115,"Weekday"
"3425",0,2012-10-12,2120,"Weekday"
"3426",0,2012-10-12,2125,"Weekday"
"3427",0,2012-10-12,2130,"Weekday"
"3428",0,2012-10-12,2135,"Weekday"
"3429",0,2012-10-12,2140,"Weekday"
"3430",0,2012-10-12,2145,"Weekday"
"3431",0,2012-10-12,2150,"Weekday"
"3432",0,2012-10-12,2155,"Weekday"
"3433",0,2012-10-12,2200,"Weekday"
"3434",0,2012-10-12,2205,"Weekday"
"3435",0,2012-10-12,2210,"Weekday"
"3436",9,2012-10-12,2215,"Weekday"
"3437",0,2012-10-12,2220,"Weekday"
"3438",0,2012-10-12,2225,"Weekday"
"3439",8,2012-10-12,2230,"Weekday"
"3440",0,2012-10-12,2235,"Weekday"
"3441",0,2012-10-12,2240,"Weekday"
"3442",0,2012-10-12,2245,"Weekday"
"3443",0,2012-10-12,2250,"Weekday"
"3444",0,2012-10-12,2255,"Weekday"
"3445",0,2012-10-12,2300,"Weekday"
"3446",0,2012-10-12,2305,"Weekday"
"3447",0,2012-10-12,2310,"Weekday"
"3448",0,2012-10-12,2315,"Weekday"
"3449",0,2012-10-12,2320,"Weekday"
"3450",0,2012-10-12,2325,"Weekday"
"3451",0,2012-10-12,2330,"Weekday"
"3452",0,2012-10-12,2335,"Weekday"
"3453",0,2012-10-12,2340,"Weekday"
"3454",0,2012-10-12,2345,"Weekday"
"3455",0,2012-10-12,2350,"Weekday"
"3456",0,2012-10-12,2355,"Weekday"
"3457",0,2012-10-13,0,"Weekend"
"3458",0,2012-10-13,5,"Weekend"
"3459",0,2012-10-13,10,"Weekend"
"3460",0,2012-10-13,15,"Weekend"
"3461",0,2012-10-13,20,"Weekend"
"3462",0,2012-10-13,25,"Weekend"
"3463",0,2012-10-13,30,"Weekend"
"3464",0,2012-10-13,35,"Weekend"
"3465",0,2012-10-13,40,"Weekend"
"3466",0,2012-10-13,45,"Weekend"
"3467",0,2012-10-13,50,"Weekend"
"3468",0,2012-10-13,55,"Weekend"
"3469",0,2012-10-13,100,"Weekend"
"3470",0,2012-10-13,105,"Weekend"
"3471",0,2012-10-13,110,"Weekend"
"3472",0,2012-10-13,115,"Weekend"
"3473",0,2012-10-13,120,"Weekend"
"3474",0,2012-10-13,125,"Weekend"
"3475",0,2012-10-13,130,"Weekend"
"3476",0,2012-10-13,135,"Weekend"
"3477",0,2012-10-13,140,"Weekend"
"3478",0,2012-10-13,145,"Weekend"
"3479",0,2012-10-13,150,"Weekend"
"3480",0,2012-10-13,155,"Weekend"
"3481",0,2012-10-13,200,"Weekend"
"3482",0,2012-10-13,205,"Weekend"
"3483",0,2012-10-13,210,"Weekend"
"3484",0,2012-10-13,215,"Weekend"
"3485",0,2012-10-13,220,"Weekend"
"3486",0,2012-10-13,225,"Weekend"
"3487",0,2012-10-13,230,"Weekend"
"3488",0,2012-10-13,235,"Weekend"
"3489",0,2012-10-13,240,"Weekend"
"3490",0,2012-10-13,245,"Weekend"
"3491",0,2012-10-13,250,"Weekend"
"3492",0,2012-10-13,255,"Weekend"
"3493",0,2012-10-13,300,"Weekend"
"3494",0,2012-10-13,305,"Weekend"
"3495",0,2012-10-13,310,"Weekend"
"3496",0,2012-10-13,315,"Weekend"
"3497",0,2012-10-13,320,"Weekend"
"3498",0,2012-10-13,325,"Weekend"
"3499",0,2012-10-13,330,"Weekend"
"3500",0,2012-10-13,335,"Weekend"
"3501",10,2012-10-13,340,"Weekend"
"3502",0,2012-10-13,345,"Weekend"
"3503",0,2012-10-13,350,"Weekend"
"3504",0,2012-10-13,355,"Weekend"
"3505",0,2012-10-13,400,"Weekend"
"3506",0,2012-10-13,405,"Weekend"
"3507",0,2012-10-13,410,"Weekend"
"3508",0,2012-10-13,415,"Weekend"
"3509",0,2012-10-13,420,"Weekend"
"3510",0,2012-10-13,425,"Weekend"
"3511",24,2012-10-13,430,"Weekend"
"3512",29,2012-10-13,435,"Weekend"
"3513",0,2012-10-13,440,"Weekend"
"3514",9,2012-10-13,445,"Weekend"
"3515",33,2012-10-13,450,"Weekend"
"3516",0,2012-10-13,455,"Weekend"
"3517",0,2012-10-13,500,"Weekend"
"3518",0,2012-10-13,505,"Weekend"
"3519",0,2012-10-13,510,"Weekend"
"3520",0,2012-10-13,515,"Weekend"
"3521",0,2012-10-13,520,"Weekend"
"3522",0,2012-10-13,525,"Weekend"
"3523",0,2012-10-13,530,"Weekend"
"3524",0,2012-10-13,535,"Weekend"
"3525",0,2012-10-13,540,"Weekend"
"3526",0,2012-10-13,545,"Weekend"
"3527",0,2012-10-13,550,"Weekend"
"3528",39,2012-10-13,555,"Weekend"
"3529",0,2012-10-13,600,"Weekend"
"3530",0,2012-10-13,605,"Weekend"
"3531",0,2012-10-13,610,"Weekend"
"3532",55,2012-10-13,615,"Weekend"
"3533",0,2012-10-13,620,"Weekend"
"3534",0,2012-10-13,625,"Weekend"
"3535",0,2012-10-13,630,"Weekend"
"3536",69,2012-10-13,635,"Weekend"
"3537",26,2012-10-13,640,"Weekend"
"3538",12,2012-10-13,645,"Weekend"
"3539",28,2012-10-13,650,"Weekend"
"3540",0,2012-10-13,655,"Weekend"
"3541",0,2012-10-13,700,"Weekend"
"3542",0,2012-10-13,705,"Weekend"
"3543",32,2012-10-13,710,"Weekend"
"3544",0,2012-10-13,715,"Weekend"
"3545",0,2012-10-13,720,"Weekend"
"3546",6,2012-10-13,725,"Weekend"
"3547",52,2012-10-13,730,"Weekend"
"3548",32,2012-10-13,735,"Weekend"
"3549",8,2012-10-13,740,"Weekend"
"3550",88,2012-10-13,745,"Weekend"
"3551",0,2012-10-13,750,"Weekend"
"3552",0,2012-10-13,755,"Weekend"
"3553",73,2012-10-13,800,"Weekend"
"3554",0,2012-10-13,805,"Weekend"
"3555",7,2012-10-13,810,"Weekend"
"3556",0,2012-10-13,815,"Weekend"
"3557",24,2012-10-13,820,"Weekend"
"3558",103,2012-10-13,825,"Weekend"
"3559",23,2012-10-13,830,"Weekend"
"3560",67,2012-10-13,835,"Weekend"
"3561",248,2012-10-13,840,"Weekend"
"3562",512,2012-10-13,845,"Weekend"
"3563",542,2012-10-13,850,"Weekend"
"3564",265,2012-10-13,855,"Weekend"
"3565",18,2012-10-13,900,"Weekend"
"3566",497,2012-10-13,905,"Weekend"
"3567",476,2012-10-13,910,"Weekend"
"3568",479,2012-10-13,915,"Weekend"
"3569",491,2012-10-13,920,"Weekend"
"3570",504,2012-10-13,925,"Weekend"
"3571",488,2012-10-13,930,"Weekend"
"3572",498,2012-10-13,935,"Weekend"
"3573",55,2012-10-13,940,"Weekend"
"3574",120,2012-10-13,945,"Weekend"
"3575",57,2012-10-13,950,"Weekend"
"3576",0,2012-10-13,955,"Weekend"
"3577",0,2012-10-13,1000,"Weekend"
"3578",0,2012-10-13,1005,"Weekend"
"3579",0,2012-10-13,1010,"Weekend"
"3580",0,2012-10-13,1015,"Weekend"
"3581",15,2012-10-13,1020,"Weekend"
"3582",29,2012-10-13,1025,"Weekend"
"3583",88,2012-10-13,1030,"Weekend"
"3584",0,2012-10-13,1035,"Weekend"
"3585",0,2012-10-13,1040,"Weekend"
"3586",22,2012-10-13,1045,"Weekend"
"3587",0,2012-10-13,1050,"Weekend"
"3588",69,2012-10-13,1055,"Weekend"
"3589",22,2012-10-13,1100,"Weekend"
"3590",0,2012-10-13,1105,"Weekend"
"3591",20,2012-10-13,1110,"Weekend"
"3592",80,2012-10-13,1115,"Weekend"
"3593",6,2012-10-13,1120,"Weekend"
"3594",79,2012-10-13,1125,"Weekend"
"3595",6,2012-10-13,1130,"Weekend"
"3596",79,2012-10-13,1135,"Weekend"
"3597",0,2012-10-13,1140,"Weekend"
"3598",0,2012-10-13,1145,"Weekend"
"3599",0,2012-10-13,1150,"Weekend"
"3600",0,2012-10-13,1155,"Weekend"
"3601",23,2012-10-13,1200,"Weekend"
"3602",74,2012-10-13,1205,"Weekend"
"3603",335,2012-10-13,1210,"Weekend"
"3604",429,2012-10-13,1215,"Weekend"
"3605",64,2012-10-13,1220,"Weekend"
"3606",0,2012-10-13,1225,"Weekend"
"3607",0,2012-10-13,1230,"Weekend"
"3608",0,2012-10-13,1235,"Weekend"
"3609",0,2012-10-13,1240,"Weekend"
"3610",81,2012-10-13,1245,"Weekend"
"3611",38,2012-10-13,1250,"Weekend"
"3612",9,2012-10-13,1255,"Weekend"
"3613",0,2012-10-13,1300,"Weekend"
"3614",0,2012-10-13,1305,"Weekend"
"3615",0,2012-10-13,1310,"Weekend"
"3616",0,2012-10-13,1315,"Weekend"
"3617",0,2012-10-13,1320,"Weekend"
"3618",0,2012-10-13,1325,"Weekend"
"3619",0,2012-10-13,1330,"Weekend"
"3620",11,2012-10-13,1335,"Weekend"
"3621",38,2012-10-13,1340,"Weekend"
"3622",139,2012-10-13,1345,"Weekend"
"3623",532,2012-10-13,1350,"Weekend"
"3624",507,2012-10-13,1355,"Weekend"
"3625",210,2012-10-13,1400,"Weekend"
"3626",276,2012-10-13,1405,"Weekend"
"3627",518,2012-10-13,1410,"Weekend"
"3628",495,2012-10-13,1415,"Weekend"
"3629",214,2012-10-13,1420,"Weekend"
"3630",98,2012-10-13,1425,"Weekend"
"3631",161,2012-10-13,1430,"Weekend"
"3632",0,2012-10-13,1435,"Weekend"
"3633",0,2012-10-13,1440,"Weekend"
"3634",0,2012-10-13,1445,"Weekend"
"3635",12,2012-10-13,1450,"Weekend"
"3636",120,2012-10-13,1455,"Weekend"
"3637",194,2012-10-13,1500,"Weekend"
"3638",0,2012-10-13,1505,"Weekend"
"3639",0,2012-10-13,1510,"Weekend"
"3640",114,2012-10-13,1515,"Weekend"
"3641",7,2012-10-13,1520,"Weekend"
"3642",0,2012-10-13,1525,"Weekend"
"3643",34,2012-10-13,1530,"Weekend"
"3644",0,2012-10-13,1535,"Weekend"
"3645",0,2012-10-13,1540,"Weekend"
"3646",18,2012-10-13,1545,"Weekend"
"3647",31,2012-10-13,1550,"Weekend"
"3648",15,2012-10-13,1555,"Weekend"
"3649",0,2012-10-13,1600,"Weekend"
"3650",0,2012-10-13,1605,"Weekend"
"3651",18,2012-10-13,1610,"Weekend"
"3652",39,2012-10-13,1615,"Weekend"
"3653",66,2012-10-13,1620,"Weekend"
"3654",111,2012-10-13,1625,"Weekend"
"3655",7,2012-10-13,1630,"Weekend"
"3656",0,2012-10-13,1635,"Weekend"
"3657",0,2012-10-13,1640,"Weekend"
"3658",71,2012-10-13,1645,"Weekend"
"3659",41,2012-10-13,1650,"Weekend"
"3660",0,2012-10-13,1655,"Weekend"
"3661",0,2012-10-13,1700,"Weekend"
"3662",0,2012-10-13,1705,"Weekend"
"3663",0,2012-10-13,1710,"Weekend"
"3664",0,2012-10-13,1715,"Weekend"
"3665",0,2012-10-13,1720,"Weekend"
"3666",0,2012-10-13,1725,"Weekend"
"3667",0,2012-10-13,1730,"Weekend"
"3668",0,2012-10-13,1735,"Weekend"
"3669",0,2012-10-13,1740,"Weekend"
"3670",0,2012-10-13,1745,"Weekend"
"3671",0,2012-10-13,1750,"Weekend"
"3672",20,2012-10-13,1755,"Weekend"
"3673",43,2012-10-13,1800,"Weekend"
"3674",23,2012-10-13,1805,"Weekend"
"3675",0,2012-10-13,1810,"Weekend"
"3676",25,2012-10-13,1815,"Weekend"
"3677",54,2012-10-13,1820,"Weekend"
"3678",0,2012-10-13,1825,"Weekend"
"3679",19,2012-10-13,1830,"Weekend"
"3680",0,2012-10-13,1835,"Weekend"
"3681",0,2012-10-13,1840,"Weekend"
"3682",0,2012-10-13,1845,"Weekend"
"3683",0,2012-10-13,1850,"Weekend"
"3684",0,2012-10-13,1855,"Weekend"
"3685",9,2012-10-13,1900,"Weekend"
"3686",28,2012-10-13,1905,"Weekend"
"3687",8,2012-10-13,1910,"Weekend"
"3688",0,2012-10-13,1915,"Weekend"
"3689",48,2012-10-13,1920,"Weekend"
"3690",64,2012-10-13,1925,"Weekend"
"3691",0,2012-10-13,1930,"Weekend"
"3692",0,2012-10-13,1935,"Weekend"
"3693",67,2012-10-13,1940,"Weekend"
"3694",29,2012-10-13,1945,"Weekend"
"3695",0,2012-10-13,1950,"Weekend"
"3696",0,2012-10-13,1955,"Weekend"
"3697",0,2012-10-13,2000,"Weekend"
"3698",0,2012-10-13,2005,"Weekend"
"3699",0,2012-10-13,2010,"Weekend"
"3700",36,2012-10-13,2015,"Weekend"
"3701",22,2012-10-13,2020,"Weekend"
"3702",0,2012-10-13,2025,"Weekend"
"3703",9,2012-10-13,2030,"Weekend"
"3704",0,2012-10-13,2035,"Weekend"
"3705",0,2012-10-13,2040,"Weekend"
"3706",0,2012-10-13,2045,"Weekend"
"3707",29,2012-10-13,2050,"Weekend"
"3708",129,2012-10-13,2055,"Weekend"
"3709",0,2012-10-13,2100,"Weekend"
"3710",0,2012-10-13,2105,"Weekend"
"3711",0,2012-10-13,2110,"Weekend"
"3712",0,2012-10-13,2115,"Weekend"
"3713",0,2012-10-13,2120,"Weekend"
"3714",0,2012-10-13,2125,"Weekend"
"3715",0,2012-10-13,2130,"Weekend"
"3716",0,2012-10-13,2135,"Weekend"
"3717",0,2012-10-13,2140,"Weekend"
"3718",0,2012-10-13,2145,"Weekend"
"3719",0,2012-10-13,2150,"Weekend"
"3720",0,2012-10-13,2155,"Weekend"
"3721",0,2012-10-13,2200,"Weekend"
"3722",0,2012-10-13,2205,"Weekend"
"3723",0,2012-10-13,2210,"Weekend"
"3724",0,2012-10-13,2215,"Weekend"
"3725",0,2012-10-13,2220,"Weekend"
"3726",0,2012-10-13,2225,"Weekend"
"3727",0,2012-10-13,2230,"Weekend"
"3728",0,2012-10-13,2235,"Weekend"
"3729",0,2012-10-13,2240,"Weekend"
"3730",0,2012-10-13,2245,"Weekend"
"3731",0,2012-10-13,2250,"Weekend"
"3732",0,2012-10-13,2255,"Weekend"
"3733",0,2012-10-13,2300,"Weekend"
"3734",0,2012-10-13,2305,"Weekend"
"3735",0,2012-10-13,2310,"Weekend"
"3736",0,2012-10-13,2315,"Weekend"
"3737",0,2012-10-13,2320,"Weekend"
"3738",0,2012-10-13,2325,"Weekend"
"3739",0,2012-10-13,2330,"Weekend"
"3740",0,2012-10-13,2335,"Weekend"
"3741",0,2012-10-13,2340,"Weekend"
"3742",0,2012-10-13,2345,"Weekend"
"3743",0,2012-10-13,2350,"Weekend"
"3744",0,2012-10-13,2355,"Weekend"
"3745",0,2012-10-14,0,"Weekend"
"3746",0,2012-10-14,5,"Weekend"
"3747",0,2012-10-14,10,"Weekend"
"3748",0,2012-10-14,15,"Weekend"
"3749",0,2012-10-14,20,"Weekend"
"3750",52,2012-10-14,25,"Weekend"
"3751",0,2012-10-14,30,"Weekend"
"3752",0,2012-10-14,35,"Weekend"
"3753",0,2012-10-14,40,"Weekend"
"3754",0,2012-10-14,45,"Weekend"
"3755",0,2012-10-14,50,"Weekend"
"3756",0,2012-10-14,55,"Weekend"
"3757",0,2012-10-14,100,"Weekend"
"3758",0,2012-10-14,105,"Weekend"
"3759",0,2012-10-14,110,"Weekend"
"3760",0,2012-10-14,115,"Weekend"
"3761",0,2012-10-14,120,"Weekend"
"3762",0,2012-10-14,125,"Weekend"
"3763",0,2012-10-14,130,"Weekend"
"3764",9,2012-10-14,135,"Weekend"
"3765",0,2012-10-14,140,"Weekend"
"3766",0,2012-10-14,145,"Weekend"
"3767",0,2012-10-14,150,"Weekend"
"3768",0,2012-10-14,155,"Weekend"
"3769",0,2012-10-14,200,"Weekend"
"3770",0,2012-10-14,205,"Weekend"
"3771",4,2012-10-14,210,"Weekend"
"3772",0,2012-10-14,215,"Weekend"
"3773",0,2012-10-14,220,"Weekend"
"3774",0,2012-10-14,225,"Weekend"
"3775",0,2012-10-14,230,"Weekend"
"3776",0,2012-10-14,235,"Weekend"
"3777",0,2012-10-14,240,"Weekend"
"3778",0,2012-10-14,245,"Weekend"
"3779",0,2012-10-14,250,"Weekend"
"3780",0,2012-10-14,255,"Weekend"
"3781",0,2012-10-14,300,"Weekend"
"3782",0,2012-10-14,305,"Weekend"
"3783",0,2012-10-14,310,"Weekend"
"3784",0,2012-10-14,315,"Weekend"
"3785",0,2012-10-14,320,"Weekend"
"3786",0,2012-10-14,325,"Weekend"
"3787",0,2012-10-14,330,"Weekend"
"3788",0,2012-10-14,335,"Weekend"
"3789",0,2012-10-14,340,"Weekend"
"3790",0,2012-10-14,345,"Weekend"
"3791",0,2012-10-14,350,"Weekend"
"3792",0,2012-10-14,355,"Weekend"
"3793",0,2012-10-14,400,"Weekend"
"3794",0,2012-10-14,405,"Weekend"
"3795",0,2012-10-14,410,"Weekend"
"3796",0,2012-10-14,415,"Weekend"
"3797",0,2012-10-14,420,"Weekend"
"3798",0,2012-10-14,425,"Weekend"
"3799",0,2012-10-14,430,"Weekend"
"3800",0,2012-10-14,435,"Weekend"
"3801",0,2012-10-14,440,"Weekend"
"3802",0,2012-10-14,445,"Weekend"
"3803",45,2012-10-14,450,"Weekend"
"3804",0,2012-10-14,455,"Weekend"
"3805",0,2012-10-14,500,"Weekend"
"3806",0,2012-10-14,505,"Weekend"
"3807",0,2012-10-14,510,"Weekend"
"3808",0,2012-10-14,515,"Weekend"
"3809",0,2012-10-14,520,"Weekend"
"3810",0,2012-10-14,525,"Weekend"
"3811",0,2012-10-14,530,"Weekend"
"3812",0,2012-10-14,535,"Weekend"
"3813",0,2012-10-14,540,"Weekend"
"3814",0,2012-10-14,545,"Weekend"
"3815",18,2012-10-14,550,"Weekend"
"3816",41,2012-10-14,555,"Weekend"
"3817",0,2012-10-14,600,"Weekend"
"3818",0,2012-10-14,605,"Weekend"
"3819",0,2012-10-14,610,"Weekend"
"3820",0,2012-10-14,615,"Weekend"
"3821",0,2012-10-14,620,"Weekend"
"3822",20,2012-10-14,625,"Weekend"
